Gene1,Gene2,score
G180,G296,0.035409241904599646
G373,G324,0.03537021047092956
G331,G376,0.03535739668263885
G253,G7,0.03532350434442025
G243,G277,0.03524818271134124
G391,G41,0.035225354566146685
G246,G267,0.03515607950422042
G212,G179,0.0350839561812363
G253,G126,0.035018281256750244
G359,G75,0.03494302581651745
G331,G335,0.034920008921734275
G238,G72,0.03491230427753848
G331,G389,0.034888892703052586
G80,G84,0.034816121544174364
G393,G199,0.03467319958380549
G238,G338,0.0346554598019278
G69,G126,0.03460843837294797
G19,G246,0.03457416189024641
G46,G48,0.03454661399812958
G238,G186,0.03452164820934119
G246,G204,0.03452027214500841
G373,G312,0.034485513765568826
G393,G212,0.03442423977377855
G277,G259,0.034388659066261235
G246,G259,0.034351919864547026
G41,G360,0.03433309899586033
G196,G341,0.0343266913348764
G212,G211,0.03432358379174896
G302,G267,0.03429312566329626
G144,G158,0.03422245182707016
G19,G65,0.034115442701373275
G246,G156,0.03408321719520144
G395,G331,0.03407365678039592
G398,G312,0.03407280011873294
G144,G131,0.03406693869418298
G331,G336,0.03406258828087236
G130,G136,0.03397369373649209
G262,G41,0.03396389921650425
G238,G155,0.03394111889980295
G123,G353,0.03392497740403286
G115,G208,0.03392385766529192
G395,G204,0.03391236312209813
G391,G126,0.03389477234976111
G359,G382,0.033871297417934605
G144,G330,0.0338639947375953
G196,G324,0.033852357420656315
G102,G196,0.03378383808967421
G19,G84,0.03375325899921862
G196,G144,0.03374347800997182
G47,G161,0.03371212189975806
G277,G126,0.03370802446234658
G80,G183,0.03367786691354979
G67,G56,0.03367282355643531
G54,G300,0.03361055309735855
G84,G395,0.0336090710600364
G54,G145,0.03358663034766639
G150,G169,0.033543474564553255
G46,G334,0.03351651393570232
G373,G196,0.03350707069213718
G41,G138,0.0335042916725857
G302,G334,0.03346846263106809
G302,G297,0.033446332510421284
G382,G375,0.03343846676170782
G398,G196,0.03341877031835369
G302,G211,0.03339842967062415
G393,G169,0.03339030449652777
G69,G344,0.033387608378118175
G46,G315,0.03333939450848013
G46,G305,0.0333375613175158
G393,G253,0.03332451715336919
G130,G39,0.03332378874721807
G41,G47,0.033310218609580375
G355,G397,0.03326860207126781
G253,G341,0.03319596813917067
G102,G41,0.033142717253494186
G144,G109,0.03298486356172953
G277,G312,0.03295983213339934
G302,G39,0.0327928533134591
G373,G84,0.032751731386237354
G246,G41,0.03274966946337486
G212,G288,0.03272563318550351
G67,G45,0.032693115021383154
G47,G18,0.03266846030628688
G331,G131,0.03263181224502054
G123,G340,0.03262550588322331
G150,G373,0.03261549214626788
G246,G168,0.03259464389295327
G243,G310,0.03253891635971271
G170,G228,0.03250007949769408
G80,G154,0.03245342738164367
G54,G218,0.032435525549703276
G253,G75,0.03232072960658597
G84,G62,0.0323148707889068
G382,G213,0.03231360572051411
G302,G114,0.03220397801086028
G47,G299,0.032164641370250796
G150,G338,0.032160940305891034
G102,G287,0.03211194889050473
G253,G129,0.032108694002719707
G54,G336,0.032068250072955246
G393,G109,0.03205221478031095
G382,G27,0.03203325517188625
G262,G244,0.03199009085227743
G243,G39,0.03193375234718166
G80,G385,0.0319164469442583
G212,G312,0.03191272819623331
G46,G104,0.03187335187181717
G253,G57,0.0318448097678844
G54,G92,0.03182831771332402
G243,G142,0.031820773709214795
G150,G145,0.03181740800784802
G382,G155,0.031776236788935465
G393,G262,0.03175084088122615
G277,G67,0.03171705952813242
G373,G112,0.0316970834706399
G262,G221,0.0316845271173401
G253,G356,0.031619734021980664
G355,G97,0.0315891798619032
G398,G204,0.031588384400927566
G196,G308,0.03158505033223985
G41,G237,0.031567285340329224
G262,G97,0.03152995817544743
G331,G126,0.031455603606447974
G212,G168,0.0314326714040159
G46,G120,0.031420668191902035
G47,G67,0.03139412569415481
G150,G300,0.031383395962441996
G80,G48,0.031374575258526785
G180,G240,0.03136916404752813
G196,G53,0.031348526067372096
G46,G211,0.03133339201138423
G246,G196,0.031320750651784635
G253,G364,0.0313181440315102
G123,G317,0.03131695626593353
G115,G39,0.031292321448592925
G123,G66,0.031229136217716003
G46,G364,0.03120563783959754
G246,G54,0.03117063182562059
G212,G315,0.031164500040808868
G123,G114,0.031133506841740544
G302,G331,0.03109613691329409
G382,G219,0.031078369701092276
G212,G39,0.031059582363886895
G41,G278,0.03101308667586697
G115,G331,0.031003806941922032
G398,G126,0.031002238211957495
G246,G169,0.030982947394492283
G331,G12,0.030972957458634258
G212,G330,0.03097179059807889
G212,G71,0.030945361827301593
G238,G80,0.030922444259173676
G302,G156,0.030905257787710888
G359,G41,0.030810088882117677
G54,G211,0.030808395129380356
G382,G315,0.03079144353174189
G130,G278,0.030778927886265156
G47,G113,0.030766107318335303
G80,G397,0.030764604253679932
G398,G87,0.030718074730308548
G246,G278,0.030693577762454183
G46,G358,0.03066426187937266
G395,G16,0.030659960902811527
G1,G312,0.030636474108508963
G30,G235,0.03062258590582937
G246,G53,0.03061954344368692
G69,G75,0.0306173796419755
G212,G54,0.030533400014007214
G144,G92,0.030481983490785097
G67,G130,0.03047705200036291
G30,G259,0.03046894453936852
G302,G338,0.030403757090606248
G123,G142,0.030403445322062406
G391,G221,0.030389806457253532
G19,G253,0.03038757434644388
G19,G315,0.030371906161482776
G130,G315,0.03036279708848391
G102,G120,0.030360208428653945
G238,G373,0.030353493958142894
G144,G190,0.030267559394426935
G46,G336,0.030252563408019323
G102,G307,0.030165263449439247
G80,G331,0.030165106612301554
G102,G52,0.03014342152395852
G212,G300,0.03011542825789959
G196,G221,0.030113889977177143
G391,G3,0.03008077223194419
G355,G145,0.030058193529393193
G47,G179,0.030037439574240002
G212,G379,0.029981715501803553
G243,G273,0.029976659328572644
G130,G135,0.029947624156996464
G47,G259,0.02993481998519809
G277,G390,0.02991847976849496
G46,G287,0.02988255870273926
G54,G204,0.029861456527356833
G243,G336,0.029854527458418996
G238,G380,0.029853384532439325
G80,G98,0.02981661308026966
G253,G179,0.02977935943961163
G69,G374,0.029776076891867675
G243,G41,0.02976522651708164
G355,G312,0.029714310146463516
G331,G167,0.029686000645017696
G262,G180,0.029672329933314492
G355,G217,0.029638345832474527
G196,G193,0.02958821274376934
G130,G196,0.029578631701661792
G355,G120,0.029558139483612966
G47,G304,0.02954254659480493
G302,G212,0.02954254120601843
G123,G260,0.02953227846958434
G80,G119,0.029519034642356445
G395,G84,0.02949648391464533
G54,G62,0.029485882410281473
G238,G214,0.029475250770389327
G115,G84,0.029435509629284956
G30,G149,0.029409437710968656
G123,G336,0.029398017201943086
G382,G156,0.029395183945465128
G80,G175,0.029367088690327968
G102,G231,0.029325493324930754
G84,G280,0.029319251309465916
G150,G238,0.02926585419649591
G1,G115,0.029256538764335357
G395,G206,0.029255656464168556
G253,G84,0.029079787630653248
G41,G338,0.029040045008991128
G238,G278,0.029034532199724628
G302,G241,0.02902185792321829
G84,G299,0.029000908364644307
G302,G278,0.028892565879836213
G180,G41,0.028873434614148895
G19,G270,0.028845278164746347
G47,G315,0.02882150797374948
G196,G325,0.028799094824818527
G144,G165,0.028795710870277297
G373,G164,0.028746635927753304
G54,G284,0.028743769150911286
G262,G283,0.028741723056121007
G196,G286,0.02870354687656362
G253,G382,0.028698920784716933
G277,G329,0.02869160739205548
G246,G225,0.028689332118563615
G123,G158,0.028681456078673145
G331,G349,0.028669865351422574
G212,G42,0.028631811780480895
G1,G9,0.028617715384011283
G80,G142,0.02860929135774761
G238,G336,0.028599261311298974
G212,G271,0.028529872942054488
G67,G129,0.028514097850850212
G130,G61,0.02850334306453145
G382,G109,0.02849956716170185
G238,G334,0.028472466847645872
G373,G156,0.02845399909237578
G180,G321,0.028451879112681863
G1,G65,0.028430837349693313
G196,G156,0.0284178313665365
G253,G284,0.028401098527281038
G243,G280,0.028351789399655315
G238,G246,0.028321191757148836
G123,G53,0.028309307807369954
G180,G186,0.028232097976008303
G373,G54,0.028216816292869068
G180,G84,0.02821300450550755
G331,G65,0.02820689937614737
G19,G110,0.028197248981877643
G41,G153,0.02818197326185165
G391,G102,0.02815777802032226
G277,G144,0.02807393406137501
G144,G67,0.028023599854186898
G69,G364,0.02800042562115461
G398,G215,0.027962828721174678
G243,G312,0.0279478627411147
G238,G92,0.02794663420923962
G243,G331,0.027942023563439028
G54,G212,0.02794155709859318
G331,G150,0.027940260201242434
G115,G322,0.027938369078048093
G30,G82,0.027926793554612514
G19,G35,0.02792625895937966
G253,G283,0.027920053641650164
G393,G317,0.027919935994673795
G41,G334,0.02789676335154115
G398,G192,0.027861118535330312
G144,G10,0.02785383474861644
G144,G138,0.027834954372821658
G246,G322,0.02777006755904416
G212,G138,0.027766513077570554
G277,G41,0.02775783967558884
G67,G349,0.02774347524026502
G69,G397,0.027734320949556746
G196,G92,0.027727822370291366
G54,G142,0.02772002729210838
G238,G229,0.027655357759475724
G123,G91,0.027619593521633345
G246,G212,0.027617676941301156
G47,G41,0.027608834715218494
G67,G250,0.027602624050202557
G30,G36,0.02753084291361169
G180,G388,0.027527407810270306
G144,G273,0.027509064394620586
G130,G262,0.02749931199492897
G84,G200,0.027492813402194522
G382,G2,0.02746495506753745
G123,G63,0.027453779981433113
G373,G338,0.02742042519184154
G196,G260,0.02740766479104413
G54,G112,0.027397618370427784
G277,G179,0.02738453137703714
G253,G300,0.027342689395509656
G262,G253,0.027287631270730056
G382,G126,0.0272511368497817
G130,G41,0.027226249602273975
G130,G168,0.027222028077885957
G46,G204,0.027221004015284697
G80,G312,0.027215920539950395
G54,G179,0.027208213893533756
G170,G44,0.02720110353622372
G170,G235,0.02718131996443157
G144,G302,0.027175967140170648
G253,G86,0.02717589232860762
G46,G138,0.027175119128007963
G196,G86,0.02717223117640294
G253,G267,0.02715723200414799
G212,G67,0.027151341414358765
G54,G267,0.027114255709869195
G331,G148,0.027103517832666013
G262,G106,0.027100879303478043
G144,G47,0.027076207668549457
G246,G335,0.0270668930960484
G1,G391,0.02702515334140951
G277,G92,0.0270203228929988
G212,G324,0.0269994688354826
G47,G128,0.02698069377664139
G41,G87,0.026963337075703253
G277,G297,0.02695296163482233
G123,G375,0.026927503992093448
G47,G59,0.026903776076640323
G395,G344,0.026894863054518173
G69,G210,0.02688974444446529
G144,G334,0.026822220728375895
G253,G94,0.02677992340183639
G150,G112,0.02677644309827515
G196,G330,0.02676013588207868
G391,G331,0.02673601346158848
G47,G131,0.026723457825943667
G212,G349,0.02672118808440152
G54,G349,0.026678699237301137
G130,G316,0.026672614316150367
G170,G71,0.026648495201612932
G102,G344,0.026628498618565963
G243,G307,0.02660478488968554
G67,G317,0.026598875782650966
G41,G253,0.026596027756697282
G47,G268,0.026595159301171366
G262,G382,0.026584771055845106
G355,G344,0.02654539654901527
G398,G165,0.026528476724996294
G130,G86,0.026477996241264665
G331,G204,0.026452739991024876
G30,G52,0.026414697669110428
G331,G169,0.026399022320637816
G238,G39,0.026357310430209405
G1,G232,0.026354351565146206
G180,G332,0.02632957499377782
G19,G168,0.026308325715779936
G46,G335,0.026273968848663495
G150,G364,0.026251404101495762
G382,G204,0.0262150226760499
G47,G312,0.026190256335521675
G382,G235,0.026160810986877933
G391,G349,0.026120702820535108
G246,G336,0.02610848452057224
G398,G362,0.026089979123790366
G238,G48,0.026035897428373755
G69,G46,0.026022062909001734
G41,G158,0.026016525802363452
G395,G165,0.026002869390005713
G180,G110,0.02595048618194264
G54,G298,0.025902764145500086
G130,G336,0.02590088136941586
G331,G234,0.02583670825401993
G170,G248,0.025831629619529627
G253,G349,0.025795082503903305
G196,G180,0.02576356364460891
G331,G156,0.02575781616102521
G393,G336,0.025716269867234
G238,G76,0.02571092198963891
G123,G131,0.025696875759460946
G277,G204,0.025646715011596294
G395,G374,0.025638130616391086
G212,G308,0.025624702118378223
G331,G165,0.025617023590817578
G46,G165,0.02561074929009674
G196,G147,0.025595548496183423
G262,G138,0.02559222071076976
G130,G67,0.025586351351215952
G123,G100,0.025573827842166594
G150,G278,0.025569847214196806
G41,G376,0.02556663464017525
G196,G385,0.02556519674743954
G243,G156,0.025564431323885417
G238,G297,0.02554853135885772
G382,G92,0.025537495897879722
G47,G89,0.025459730098143965
G54,G187,0.025454823471086727
G196,G348,0.02544122032145047
G395,G175,0.025410011276878565
G373,G91,0.025407337865452573
G253,G292,0.025280185354063955
G302,G364,0.02527045979336709
G46,G66,0.025258796753971385
G398,G48,0.02525663146839712
G170,G365,0.025232922057498525
G41,G92,0.025229675468768697
G54,G115,0.025218483657448422
G180,G47,0.025210236484202342
G373,G228,0.025186500478708573
G243,G187,0.02517411081760216
G391,G260,0.02516722513038942
G84,G19,0.02516536563007085
G238,G46,0.025138100719404866
G253,G338,0.02511296450073608
G277,G223,0.0250966837167641
G212,G373,0.025076244927014046
G150,G120,0.0250720008381827
G19,G99,0.025059607831467844
G30,G39,0.02500439279166589
G30,G227,0.02498610638392977
G30,G120,0.02497877984541542
G243,G169,0.024968307547180463
G243,G377,0.02493631119114336
G277,G151,0.02493045766514038
G253,G206,0.024908142486639848
G180,G69,0.02489676605000779
G253,G316,0.024849346163608066
G302,G373,0.024833619511732546
G373,G334,0.024807411160145315
G41,G258,0.024749932319181156
G253,G132,0.024744983132210074
G46,G338,0.024727108363383765
G246,G185,0.024659857668994895
G398,G198,0.02459141162367459
G144,G114,0.024576965323301225
G277,G71,0.024572953374657314
G277,G206,0.024570406658384655
G262,G199,0.024564723547088357
G382,G312,0.024546856619927546
G359,G54,0.024543254642512388
G54,G201,0.024518496036542915
G238,G288,0.02448049643754477
G1,G18,0.024451208158793123
G180,G258,0.024431383469888213
G398,G390,0.024419586298379273
G30,G175,0.024400425341885933
G355,G347,0.024393474286954344
G123,G132,0.024359235506971527
G302,G57,0.02435819269460729
G277,G198,0.02435619731316624
G47,G211,0.02433146274682514
G84,G198,0.024311215789981244
G391,G204,0.024307103367656596
G196,G317,0.024286214718266946
G395,G321,0.0242791838848858
G80,G388,0.02427180061044739
G19,G192,0.024249480341087697
G253,G249,0.02423850055742499
G123,G5,0.024197958164451708
G246,G297,0.024192277427026204
G355,G110,0.024170053371957916
G196,G228,0.0241575371662672
G123,G331,0.024150162659558314
G212,G304,0.024133449045726355
G212,G41,0.024117490245635573
G123,G86,0.02410510185546806
G246,G159,0.024099891778508884
G115,G22,0.024086990269561924
G69,G48,0.024085203903947153
G41,G126,0.024072921201670844
G19,G38,0.02407076478120551
G47,G335,0.02406801223955639
G130,G198,0.024064180610562605
G47,G145,0.024057813142202622
G246,G179,0.024053594062491468
G391,G399,0.02402714596860657
G302,G324,0.024023466617382666
G238,G169,0.024011547358652366
G238,G150,0.02401020501301039
G19,G336,0.023965226931412592
G1,G58,0.023960223385976007
G30,G14,0.023933044948595786
G170,G239,0.02392638634896223
G243,G91,0.023909055948715174
G67,G228,0.023900869074425624
G19,G302,0.02387952145143679
G373,G245,0.023841562897762666
G47,G39,0.023819355779529094
G115,G285,0.02381583978263558
G80,G218,0.023807718599893217
G180,G71,0.023800970901479417
G67,G388,0.023797657464717514
G80,G346,0.023774416381741627
G19,G210,0.02373730556709653
G144,G133,0.023734291789590856
G331,G296,0.023717392934045137
G47,G156,0.02370183220058683
G30,G0,0.02365765422495783
G382,G28,0.02364283419495035
G19,G268,0.02363543341661624
G30,G2,0.023619573476850036
G196,G353,0.0236174500450389
G246,G42,0.023616601508354748
G359,G96,0.023571509347446482
G253,G353,0.023560201797984598
G243,G132,0.023526951775765748
G331,G13,0.02350445695292064
G253,G62,0.02349353298268353
G47,G336,0.023454395267614253
G277,G87,0.023433794937436303
G373,G271,0.02342094081481269
G150,G306,0.02341897674186358
G243,G356,0.02340475868604045
G144,G218,0.023394907586750086
G54,G225,0.023346032768301106
G54,G385,0.02334139938556265
G80,G292,0.023337581356349328
G238,G342,0.023336913789860955
G102,G302,0.023331861481697663
G80,G54,0.023326415193733296
G84,G188,0.023316629000812696
G246,G132,0.023315391803679544
G331,G112,0.023292438256786147
G46,G343,0.02326196759533654
G47,G372,0.02326006717509045
G382,G359,0.023250963654603246
G123,G129,0.023209186003209148
G180,G304,0.02320268691624569
G67,G277,0.023194592245205287
G144,G223,0.023185435485315098
G212,G393,0.02315665057807105
G30,G375,0.023147299320491914
G30,G223,0.023110726282130806
G123,G321,0.02310612336350837
G391,G108,0.023104451891432794
G150,G144,0.023070280339224203
G243,G382,0.023062058513263105
G47,G302,0.023056836025194608
G115,G76,0.02303451840885999
G246,G211,0.023031163952528966
G243,G77,0.023012738363616607
G196,G155,0.02299030481305593
G84,G109,0.022986770769034715
G19,G376,0.022986214581350778
G246,G144,0.02295008277615035
G398,G357,0.0229433083899274
G41,G14,0.022939181410294225
G150,G279,0.022929123236266974
G196,G299,0.022920151185793713
G243,G353,0.02290787813278676
G395,G108,0.022896182687427782
G243,G258,0.022875897771255094
G54,G234,0.022850422888212693
G1,G88,0.022846806506929523
G243,G67,0.02281595959947722
G30,G185,0.022813821712804373
G355,G363,0.022804873438035868
G355,G331,0.022783021057856335
G246,G294,0.022781273828066634
G84,G308,0.022766012912557837
G246,G66,0.022711740691047005
G373,G145,0.022704834125101825
G54,G334,0.02269911534691943
G150,G398,0.02269572529018317
G246,G324,0.022682859332274624
G180,G376,0.022662294714300216
G19,G54,0.02265412302047358
G41,G86,0.02265179876346879
G123,G92,0.022588560899899177
G46,G69,0.022562480323926173
G331,G99,0.022525686332542566
G382,G199,0.022501357610564224
G253,G188,0.02249577348179499
G115,G145,0.022487810478343154
G102,G48,0.02247922030316296
G180,G131,0.0224741260584565
G253,G369,0.022471193768977243
G80,G238,0.022463977248657785
G47,G246,0.02246306692424975
G30,G19,0.022458543381651392
G115,G43,0.02245795829342938
G355,G336,0.022442916316968264
G69,G388,0.022426700143050662
G212,G278,0.022420575006791343
G262,G85,0.0224003027385332
G19,G391,0.022359378440277206
G180,G158,0.02235362244129961
G373,G67,0.022347295273285883
G54,G173,0.02233716859378493
G277,G336,0.022336642834014486
G130,G184,0.022325246753833804
G41,G135,0.022309788453731993
G395,G218,0.02230387044182465
G80,G396,0.022278616910469812
G382,G169,0.02224072898139194
G246,G341,0.022233650852795495
G84,G22,0.022233289246794657
G115,G92,0.02220731921552728
G123,G308,0.022185298263727962
G355,G365,0.02214897994250522
G54,G199,0.02214320453446103
G102,G104,0.022136818656657745
G395,G287,0.022136794152872057
G115,G299,0.022129925687760017
G253,G303,0.02212009144720517
G302,G317,0.02211667859852326
G331,G330,0.022111980858778163
G246,G136,0.022111319555408376
G391,G161,0.022083713364156585
G277,G114,0.0220575889416465
G180,G290,0.022056059617970254
G302,G276,0.022046885939568883
G277,G169,0.02203195186600987
G243,G115,0.02202893492699402
G130,G154,0.02200722943741963
G84,G185,0.02198937016760513
G373,G179,0.021971171476674184
G359,G321,0.021961166059590278
G212,G20,0.02193339021845413
G302,G398,0.021915066631761876
G19,G245,0.021914630074844718
G150,G343,0.02189070701762208
G130,G335,0.021889538249306714
G196,G105,0.021883536975809442
G41,G223,0.021857962395352676
G246,G91,0.021832943404148902
G238,G258,0.02182765665399025
G355,G364,0.02181292848970695
G19,G169,0.02180413847954743
G302,G283,0.021803406562792116
G196,G352,0.021799950662468454
G373,G35,0.021793360414238683
G246,G330,0.021773929252834362
G69,G180,0.021769826827082936
G30,G297,0.021749055085489015
G41,G390,0.021731331288216943
G373,G53,0.021730298194457293
G253,G344,0.02169922924051787
G212,G76,0.021694544343259625
G19,G67,0.021694525445848593
G80,G340,0.02168857775006211
G393,G211,0.02167262856664784
G243,G256,0.021664667197722098
G391,G67,0.021633534652951647
G277,G376,0.021625498290094053
G123,G349,0.02158894934375606
G46,G376,0.02158412192767646
G212,G86,0.02155347398294538
G69,G142,0.021536939240755573
G373,G317,0.021529711113410344
G238,G221,0.021523544279037493
G238,G217,0.021506979823309763
G115,G101,0.021491526865143856
G47,G257,0.021463824652345413
G123,G238,0.021460524060003136
G395,G158,0.021438412733081197
G180,G67,0.021438163793352026
G393,G299,0.021409283131586798
G170,G207,0.021407776202740144
G102,G69,0.021395016135722353
G196,G79,0.021353333254224532
G46,G341,0.0212885702561407
G212,G185,0.021268811992887326
G80,G199,0.02126388923265911
G398,G223,0.021263550970994194
G47,G139,0.021256137843511613
G262,G120,0.021233223265828882
G67,G278,0.021222907395754276
G130,G138,0.021209640726445614
G30,G221,0.02120958913043664
G262,G183,0.021171862409288048
G54,G226,0.021154252176773206
G102,G58,0.021154241783968138
G170,G329,0.02114386950267158
G80,G100,0.021138736272559987
G67,G353,0.021129097452348977
G382,G144,0.021125525358148795
G393,G218,0.021121615072482516
G54,G228,0.021120977920230488
G391,G207,0.021120535646076882
G331,G321,0.021119191940791926
G180,G142,0.02109204729650537
G170,G242,0.02107834386007997
G391,G336,0.021065448534884915
G262,G108,0.021054212094751605
G41,G336,0.02104729400464525
G373,G376,0.02102482289615168
G46,G312,0.021016846034616413
G170,G165,0.021006358566948637
G355,G57,0.02100058896299211
G277,G242,0.02097393137345735
G144,G276,0.02097070513770785
G170,G371,0.020957141807507268
G246,G242,0.020946757763281032
G331,G9,0.020946146553703672
G398,G298,0.020911961839505055
G41,G312,0.020911088320486243
G123,G41,0.020887759699913605
G382,G196,0.020880649418357933
G67,G275,0.020874590503519086
G46,G299,0.02083741845436113
G54,G246,0.020805350242267012
G196,G390,0.02079624429171467
G196,G340,0.020786360556669603
G41,G315,0.020781190327521876
G1,G378,0.0207352224514842
G102,G316,0.020733901584298317
G395,G6,0.020729582337379957
G243,G100,0.02072273384807679
G212,G220,0.020712783209207532
G123,G388,0.02068886944643597
G46,G144,0.02068625454466623
G253,G297,0.020683583533515015
G47,G288,0.020678384680638956
G302,G53,0.02067545340631452
G373,G242,0.02064553419138404
G41,G299,0.02063694366493564
G144,G246,0.020617152880965856
G382,G187,0.02060494909240402
G123,G144,0.02059805164331828
G67,G397,0.02057557952734268
G69,G353,0.020565860671724875
G180,G224,0.020541777630391812
G1,G372,0.0205394543855114
G47,G324,0.020519614193942604
G130,G75,0.020514889491291335
G102,G338,0.02050472565181556
G395,G66,0.020503605245395823
G115,G338,0.02046391012352158
G69,G123,0.020425868760711466
G102,G118,0.020422381805969017
G84,G331,0.02039612202624852
G331,G184,0.020385018706514796
G277,G228,0.020384154256996634
G359,G86,0.0203764448060554
G47,G82,0.020366038765811625
G46,G114,0.020356199452527465
G262,G341,0.020348127581263142
G30,G347,0.020337548327005926
G1,G335,0.020307085531917055
G123,G370,0.02029966053163941
G1,G22,0.02027192006590607
G47,G75,0.020270423047012126
G373,G280,0.02026783150946862
G238,G165,0.020241030895188417
G212,G369,0.02023058002643993
G382,G238,0.020210164146085452
G359,G138,0.020200125433797053
G30,G150,0.020195339172748315
G54,G196,0.020180109691514056
G238,G304,0.020174519801366336
G102,G192,0.020129757177205387
G395,G258,0.02012962196348185
G180,G256,0.020123704656820007
G393,G221,0.02011174783855693
G393,G284,0.02010926764855482
G238,G183,0.020099042226545336
G382,G67,0.020096222748434603
G69,G67,0.020084662866753047
G262,G198,0.020080478516203808
G395,G155,0.020075475092055213
G30,G311,0.020062338454736844
G47,G169,0.020054839895972565
G382,G150,0.02005287156884865
G331,G179,0.020051137148352105
G246,G334,0.020047942769226737
G277,G335,0.020023291504961793
G262,G212,0.02001721642659811
G393,G144,0.02001432134438927
G359,G364,0.019992655445181987
G30,G189,0.01998826114972737
G19,G211,0.01997884761602959
G243,G349,0.019962937597230293
G373,G57,0.019933064615550042
G19,G238,0.019931502057473016
G393,G334,0.0199284916499797
G170,G328,0.01992241702509785
G359,G386,0.01991009078471836
G47,G363,0.019908910323154103
G46,G126,0.019896799682172978
G69,G273,0.019890786450079675
G130,G144,0.01988122288105082
G373,G369,0.01986470285823866
G393,G353,0.01986327112429776
G123,G48,0.019856772343928686
G30,G393,0.019845794977255034
G398,G331,0.01984507390697081
G41,G144,0.019836573587611123
G47,G57,0.019826547261948185
G355,G221,0.019796593582461445
G123,G230,0.01979098968280546
G170,G87,0.019783630737525072
G196,G276,0.01976341925748326
G196,G102,0.019752929711339295
G1,G139,0.019687218403703494
G80,G147,0.019678909994243723
G393,G280,0.01967548978729179
G238,G69,0.01967183604428055
G1,G370,0.01965495409220766
G130,G299,0.019654824273080324
G1,G235,0.019653954489284267
G373,G212,0.0196405697592536
G302,G132,0.019640521801013333
G359,G221,0.019637019191248155
G373,G98,0.01959940096222676
G130,G280,0.019573038984775845
G46,G232,0.019571284056350818
G262,G80,0.01956721139475731
G19,G23,0.01956194032045217
G355,G386,0.019558182909801856
G54,G57,0.01952943613716432
G19,G111,0.019519653507882713
G46,G156,0.019509151670699693
G180,G311,0.01948968110703428
G30,G58,0.019482991546223113
G395,G85,0.019454747946924283
G180,G363,0.01943556678006557
G373,G77,0.019432980839462766
G19,G131,0.0194163471454898
G302,G129,0.019393932910934816
G395,G364,0.019361587654720645
G115,G41,0.01935637709251633
G212,G338,0.019355028893614873
G246,G376,0.019353027080504737
G47,G153,0.019347226296690848
G180,G57,0.019346410402286948
G67,G338,0.019345554957686292
G331,G278,0.019340489716213077
G46,G268,0.019338489881559513
G246,G47,0.019303194429695303
G115,G48,0.019289733117558973
G196,G100,0.019282960939932217
G196,G135,0.019278762021783413
G391,G31,0.019242331627599314
G373,G300,0.019234527616734554
G373,G308,0.019220247771774612
G180,G299,0.019215804241744336
G393,G357,0.01919698677658291
G80,G101,0.019188874051601593
G391,G327,0.0191816164579946
G391,G198,0.019178844233671874
G302,G289,0.019176132637598466
G47,G100,0.019172027067299438
G41,G229,0.019165007014457267
G391,G114,0.019143050200247258
G19,G112,0.01913561782027793
G30,G365,0.019133917431681306
G373,G123,0.019132003918728394
G47,G144,0.019111746526690024
G170,G379,0.01905945375896241
G47,G391,0.018996172571159528
G80,G75,0.018992510341861654
G67,G242,0.01898062536904116
G243,G232,0.01897372439177844
G393,G182,0.01896359391067344
G243,G199,0.018945712458494336
G398,G211,0.018945412947433224
G277,G127,0.01894179559410355
G331,G176,0.018940679152215478
G19,G198,0.018936452044051262
G69,G338,0.018928608170562355
G84,G352,0.018926816892642875
G19,G272,0.01890374749435732
G170,G24,0.018893893973150222
G243,G133,0.018891335092334517
G84,G357,0.01887820538804315
G69,G308,0.01885331941576998
G382,G179,0.018833305725586627
G395,G130,0.01883255857934562
G1,G136,0.01882984918297948
G84,G335,0.018801800588259962
G382,G210,0.01879715757783465
G395,G330,0.018781264709926887
G123,G210,0.018743199781277087
G302,G279,0.018742736549502842
G1,G253,0.018734783964620916
G359,G218,0.01873056093200546
G130,G330,0.01871186274529349
G46,G29,0.01869513769008599
G47,G278,0.01868283828343227
G80,G359,0.01867135007708652
G30,G301,0.018666420681541493
G238,G374,0.01865934971163563
G46,G164,0.0186475937564139
G395,G161,0.018616386231602985
G246,G316,0.018614510737885698
G1,G369,0.018609361386203154
G80,G34,0.01860874066592512
G393,G343,0.018581606930577636
G30,G378,0.018578435583864274
G19,G76,0.018568034486458947
G54,G165,0.018557847718858517
G262,G157,0.018557770503504337
G115,G304,0.0185466107976276
G262,G110,0.018544232152218294
G355,G47,0.018524465041618546
G170,G391,0.018511396174572325
G243,G306,0.01850902625416627
G246,G273,0.018482897793663966
G382,G343,0.018468154871462958
G170,G362,0.018456673395448195
G123,G290,0.018431885530130046
G243,G317,0.01843122020106317
G246,G114,0.018420819958683637
G373,G138,0.018404097930602603
G243,G179,0.018386930086000355
G277,G42,0.018374053178941654
G47,G158,0.018372469208106174
G46,G256,0.018360047320519227
G395,G397,0.01834598889398114
G46,G91,0.018341525140331785
G102,G251,0.018336881589531215
G398,G144,0.01831967802524634
G393,G256,0.018290103817339615
G69,G79,0.018275343144188452
G243,G144,0.018247472414716207
G302,G330,0.018225086515793076
G47,G280,0.018223092788044584
G180,G307,0.018216712317817185
G69,G221,0.01816156406263117
G180,G133,0.01815634730989197
G382,G320,0.01813782340613322
