Gene1,Gene2,score
G212,G54,0.036074598456337675
G69,G165,0.03604577278988491
G246,G99,0.0360202048194794
G393,G238,0.03600959771335835
G331,G246,0.03596237576100916
G373,G62,0.03596098878005839
G69,G308,0.03592832030895146
G196,G376,0.035818316832892216
G331,G259,0.03574504129241168
G80,G344,0.035727652360463755
G47,G390,0.03570839725547695
G331,G42,0.03564933514630472
G67,G144,0.03562561145361265
G54,G169,0.035624802466373284
G69,G210,0.03561751384313269
G302,G315,0.03561592907683078
G196,G168,0.03561220902653192
G46,G287,0.035542105052593226
G196,G277,0.035391301881380594
G331,G165,0.03523131155901055
G150,G157,0.03522202979361708
G302,G337,0.03521676912629561
G69,G92,0.0351830788667062
G54,G86,0.03515242304695591
G84,G161,0.035152221826128094
G46,G304,0.035149168635811676
G212,G77,0.03512921810824347
G238,G335,0.03512202382961316
G331,G315,0.03506825439031461
G47,G304,0.03505194312567872
G212,G169,0.03505064565066343
G144,G246,0.03503132279617094
G150,G330,0.035030492946807795
G54,G397,0.0349849392521493
G67,G169,0.03494929073839223
G391,G198,0.03491509153872438
G144,G280,0.03488847902108208
G302,G144,0.03485885127088112
G123,G133,0.034802005412099934
G1,G94,0.03478489720395282
G238,G336,0.03477280414239266
G67,G238,0.03467998732762058
G373,G165,0.03467963385603423
G277,G200,0.034629069113580116
G253,G308,0.03461055123662307
G150,G344,0.03457506487462492
G150,G98,0.03454914746730803
G123,G131,0.034540972425119235
G246,G123,0.034480450433040016
G123,G324,0.03447815672656267
G123,G87,0.03446006898492687
G331,G228,0.03445313859039434
G253,G55,0.03444815967046883
G302,G278,0.034374567723521154
G54,G92,0.03436160146453453
G80,G104,0.034345573860287304
G47,G102,0.0343225560107092
G47,G167,0.034289203522295225
G46,G334,0.034281823004801926
G253,G234,0.034219496139344524
G46,G114,0.03421501302403809
G180,G41,0.03420278743575419
G398,G15,0.03420075126969236
G373,G53,0.03419732486968424
G246,G71,0.03418126072234133
G144,G392,0.034176481286943255
G212,G67,0.03416234605870938
G30,G24,0.03414628897877162
G130,G397,0.034141337022379155
G41,G277,0.03410908924380862
G54,G278,0.03408227992339116
G41,G87,0.03408176038449304
G144,G276,0.0340510179986418
G238,G169,0.03404727467944248
G302,G283,0.03401679583154385
G41,G386,0.03399344191291852
G302,G165,0.0339813896622326
G196,G275,0.03397991334738523
G253,G212,0.03396790633386737
G180,G304,0.03389559716121533
G84,G153,0.0338831337905606
G30,G322,0.03383267239867999
G84,G109,0.03378499668475293
G238,G287,0.03377262256241423
G238,G102,0.03376009492677007
G391,G30,0.033632590154026185
G391,G223,0.03361305575232801
G395,G343,0.03360582158704585
G238,G228,0.03359501299249265
G115,G41,0.03357620858321239
G302,G132,0.033558266194553335
G30,G39,0.033555835051863984
G46,G295,0.03350389396861338
G262,G102,0.033499991990966614
G253,G267,0.03349529509907084
G391,G114,0.03348456541321235
G262,G208,0.0334835700401804
G302,G213,0.033347954909692314
G41,G273,0.03332445853301767
G212,G393,0.03319886998225542
G393,G169,0.033187613343297284
G212,G144,0.0331651250817418
G130,G302,0.03311387727291611
G1,G2,0.03303901453918411
G246,G109,0.03301922148610155
G84,G394,0.03301533619903871
G238,G156,0.03301374903625488
G19,G169,0.0329972998740014
G144,G181,0.032938327238522774
G382,G86,0.03291360123580285
G54,G65,0.032907532015623756
G130,G18,0.0328887348174176
G277,G163,0.03287914856495316
G1,G58,0.03287050678337239
G54,G300,0.0328456832278389
G130,G138,0.032835822150181354
G253,G328,0.032834146155809145
G246,G218,0.03280100528038973
G355,G169,0.03279684737652602
G238,G198,0.032754983150752204
G398,G204,0.03262499030011912
G67,G376,0.03261729782140696
G212,G41,0.03256997991639479
G331,G336,0.03256133110371098
G123,G165,0.03254537323149223
G393,G36,0.03254335749248525
G123,G321,0.03252235018453853
G1,G38,0.0325208935606129
G54,G246,0.03251559165003233
G115,G116,0.032489407668438504
G277,G86,0.032474665058917856
G150,G241,0.03245677086425043
G238,G338,0.03245125314993666
G302,G308,0.03244230712325477
G277,G144,0.032435731379972604
G382,G92,0.032417499429820015
G382,G317,0.03238737144424303
G30,G90,0.03228773526595411
G196,G41,0.032264077278148784
G196,G87,0.03225602863555044
G1,G0,0.03225232132154157
G47,G221,0.03220961789681584
G359,G138,0.03213463065629678
G373,G57,0.0321193821479574
G67,G39,0.032100081635796585
G302,G114,0.032097020024819206
G373,G259,0.03197378644431402
G262,G364,0.03191096137037927
G69,G319,0.0319004373604707
G170,G43,0.031881581093408676
G144,G91,0.03187801014806105
G238,G395,0.03186323125055816
G196,G129,0.03185387904907333
G253,G321,0.03171992061515466
G243,G299,0.031709791457508726
G355,G144,0.031698551582355364
G373,G285,0.03168014537636271
G123,G336,0.03164440350716298
G144,G277,0.03164107085294193
G84,G316,0.03161908205368372
G69,G89,0.03158870584256838
G19,G253,0.031565161566533675
G150,G169,0.03154878285913659
G67,G204,0.0315192486057643
G373,G349,0.031472026020880395
G196,G398,0.03146903788239358
G373,G284,0.03146480799557044
G359,G57,0.03146149146898193
G359,G253,0.031426831934468075
G41,G169,0.03140936212909806
G196,G212,0.03140213027975711
G331,G335,0.03139645889542561
G196,G324,0.03138361334592463
G238,G77,0.03137225689823811
G30,G149,0.0313463096717479
G47,G75,0.03134527417312227
G54,G212,0.031312312280430715
G243,G165,0.031301091685024374
G395,G169,0.031295296465802896
G277,G75,0.031280119512969246
G69,G312,0.03123231747062613
G144,G346,0.031211636296405124
G144,G317,0.031198172594273044
G246,G41,0.03116575594187866
G67,G273,0.03112111767383377
G302,G364,0.031101286298704733
G382,G390,0.031046749172466775
G302,G67,0.03103416372278517
G30,G114,0.0310037221037493
G391,G86,0.030961690471197727
G196,G369,0.03093320379349518
G80,G382,0.030851232739883966
G395,G315,0.030810429503608877
G84,G39,0.030804394649563457
G359,G356,0.030799024411297716
G302,G204,0.030738607584411076
G359,G150,0.030731555179179984
G30,G347,0.03071269423843463
G253,G86,0.030674156298364064
G54,G302,0.030667136044031873
G144,G87,0.030665150231710236
G46,G165,0.03065223179258522
G253,G141,0.03064857210087721
G212,G380,0.030637346749956898
G253,G349,0.03061307551145842
G41,G130,0.03059013201049679
G359,G219,0.030575052528504655
G69,G250,0.030544537681030173
G30,G18,0.03051924288487342
G246,G284,0.030494401884891553
G144,G373,0.03046232055206452
G47,G398,0.030461292517283856
G67,G296,0.030450249772278837
G130,G26,0.03040366774383908
G80,G219,0.03038301951246626
G393,G102,0.030335677966831447
G196,G92,0.03033527703454697
G262,G375,0.030303274450271443
G130,G335,0.03030090042686316
G170,G395,0.030285042463797814
G30,G160,0.030232875735299813
G246,G143,0.03022788641044344
G359,G41,0.030149241859778166
G46,G374,0.030128605179106538
G243,G267,0.03012064208026989
G246,G75,0.030118220773681814
G69,G198,0.030112778454140704
G84,G69,0.03005800345856799
G277,G198,0.03004325371923136
G67,G335,0.030013123397546165
G373,G168,0.029998107051321138
G277,G148,0.029978800531673344
G130,G147,0.029971279370810948
G150,G199,0.029949579596229126
G150,G338,0.029923701143967807
G373,G340,0.029874010289121344
G69,G86,0.029856332710141056
G393,G279,0.029831280254248416
G395,G210,0.029830440214462003
G262,G343,0.0298235199646278
G102,G20,0.0298048704028517
G246,G185,0.029784509561419314
G212,G71,0.02976586562140482
G196,G114,0.02975603891761075
G130,G93,0.029734724442104968
G243,G144,0.02972882456791951
G393,G253,0.029717007448976734
G150,G69,0.029713180806041115
G243,G342,0.02969063433101817
G212,G372,0.02966194223554111
G262,G398,0.029661359244804522
G144,G220,0.029623287981276284
G144,G219,0.029622054435013784
G393,G84,0.029608894494322635
G355,G221,0.029588903669052993
G277,G335,0.029583718022286626
G359,G96,0.02956529539783692
G243,G169,0.029551129657229523
G150,G218,0.02952895790524321
G395,G234,0.029493972320490107
G373,G205,0.029484948961350524
G46,G315,0.02947964200555811
G359,G102,0.029430370826416502
G395,G275,0.02940419253242437
G331,G65,0.029359941678062162
G47,G141,0.029345669119785645
G355,G97,0.0293358066146137
G382,G167,0.029311274060042317
G84,G304,0.029281359719879302
G243,G118,0.029208978107308495
G115,G57,0.029150865652074132
G253,G305,0.02910743096254686
G277,G390,0.02908534090519968
G54,G156,0.029071294509126336
G115,G54,0.029058591868709144
G130,G243,0.029000880067607315
G46,G338,0.028987067269886813
G393,G334,0.02895459705371574
G47,G187,0.02890930741378886
G238,G229,0.028901619432155606
G102,G342,0.02887001799566133
G212,G39,0.028825369803499423
G382,G75,0.02882401713301022
G69,G244,0.028815282942568327
G80,G375,0.028794067788866395
G67,G300,0.02872674987847934
G238,G47,0.02871459615270311
G196,G246,0.028706837807650265
G67,G353,0.028705060880418437
G243,G198,0.028670208437078834
G373,G338,0.028641742557704852
G391,G167,0.028630792017832016
G262,G183,0.02859681722551844
G130,G260,0.028582602424082455
G67,G260,0.028582462625138
G144,G46,0.028566556389622633
G331,G341,0.02854626318552478
G391,G340,0.028533319721592343
G80,G84,0.028480196206597447
G170,G165,0.028468721612129717
G150,G156,0.028369024811294496
G196,G204,0.028363789780545295
G30,G308,0.028352730046401327
G130,G198,0.028321153728525388
G196,G69,0.028267358715494767
G253,G77,0.02826551146900705
G54,G196,0.028257867520377303
G196,G341,0.02825678209986035
G238,G57,0.028249529112085725
G67,G349,0.028243025814938927
G144,G53,0.02822409375919474
G373,G199,0.02822234817726929
G130,G124,0.028188702818542195
G1,G183,0.028180701840402927
G80,G295,0.028143843628102294
G359,G372,0.028111195405159033
G67,G65,0.028101478672259844
G196,G390,0.028090008502195035
G398,G92,0.028064348258882113
G302,G206,0.028063889303850953
G150,G310,0.02805995729786233
G130,G31,0.02803084611490139
G46,G141,0.02796848671635581
G391,G87,0.02795846457029036
G382,G276,0.02795583470503439
G359,G274,0.02795079264901428
G123,G238,0.02792788450910673
G238,G80,0.02789666880897876
G115,G39,0.027885471664670234
G302,G149,0.027871460638417264
G67,G91,0.027856016650743276
G277,G228,0.027845942992896194
G19,G144,0.02782561300367603
G359,G3,0.02779310713660445
G180,G321,0.02777229944144146
G382,G196,0.027764087488973813
G196,G330,0.027759244584320247
G302,G104,0.027751114457851805
G84,G253,0.027728768153370012
G47,G353,0.027723531799780043
G253,G47,0.02771852486959997
G246,G205,0.02770683780106184
G150,G278,0.02770644387067092
G243,G41,0.027697669228772898
G382,G210,0.027697251065539982
G80,G105,0.02769050608448459
G302,G357,0.027682869841914162
G41,G158,0.02764848307611957
G30,G76,0.02763448699771163
G277,G126,0.027625527467361105
G69,G287,0.02762397981167665
G373,G218,0.027587834564513497
G395,G398,0.02758058278143726
G80,G384,0.027559393675701687
G246,G324,0.02755398218036212
G243,G211,0.027540767095645305
G302,G126,0.02753242992756702
G41,G312,0.02752700142549211
G196,G307,0.027505394197237285
G331,G168,0.02747648862277116
G391,G92,0.027448660802594962
G130,G315,0.027439221347040313
G46,G373,0.027420210187145466
G80,G199,0.027410713252262242
G196,G132,0.027394208365957018
G47,G246,0.027367959452835308
G395,G323,0.02736305749499697
G246,G89,0.02736181988198257
G80,G154,0.027355899543625675
G277,G204,0.027349727821825723
G123,G168,0.027334594919802058
G41,G144,0.02729329118867549
G67,G278,0.027246100654645805
G212,G165,0.02724283428278168
G69,G192,0.027213800298700325
G212,G150,0.02720960984262076
G115,G149,0.027190004989287767
G253,G376,0.027152821647530356
G150,G165,0.027115178158062997
G170,G314,0.027107725602543452
G46,G369,0.02710515427514794
G150,G295,0.027098924667127336
G331,G308,0.027095905103960927
G150,G384,0.02707653023891915
G382,G341,0.027074412771842138
G246,G294,0.02706557404076862
G123,G129,0.02705208423466586
G243,G307,0.026985056876453896
G123,G211,0.02698369122045255
G67,G306,0.02692251731880302
G302,G318,0.02691821191297321
G243,G346,0.02686303114032743
G69,G364,0.026821127132339764
G395,G377,0.026804277846634403
G196,G308,0.026754744134805136
G212,G336,0.026748068319936175
G54,G210,0.026746033517822523
G277,G18,0.0267036088783279
G212,G167,0.026703228383620742
G144,G352,0.026664364710883653
G212,G242,0.02664641848475846
G30,G120,0.026625719498414566
G123,G157,0.026612875187284807
G331,G156,0.0265739225738941
G46,G67,0.026562614334932677
G238,G244,0.0265365196613071
G123,G158,0.02648844080928406
G47,G273,0.026439228995927794
G238,G341,0.02641556290329286
G69,G382,0.026387072225272548
G395,G41,0.026366928811941005
G196,G335,0.026346087929888434
G1,G78,0.02634251807731159
G243,G199,0.02633174701953164
G30,G325,0.02632133233669657
G243,G315,0.026306122228535567
G123,G155,0.026297878640927752
G393,G130,0.026285503626180637
G277,G315,0.02628450753545697
G54,G211,0.026280890002060187
G102,G82,0.026269919007921902
G253,G106,0.026260423002368676
G80,G142,0.02625748159849694
G47,G156,0.026256844539906787
G123,G84,0.02625562045754097
G123,G316,0.026224472408104535
G382,G126,0.02617238318047077
G398,G397,0.0261670596479866
G373,G54,0.026159496077153843
G373,G356,0.02612634061940633
G355,G274,0.026119142494410302
G355,G344,0.0261125450740926
G277,G87,0.02608632419288165
G382,G336,0.02608049086587516
G69,G145,0.026062579835383917
G19,G84,0.026040978087745796
G243,G149,0.02601941870057474
G391,G165,0.026018355606294112
G170,G145,0.026008715639000122
G243,G39,0.02597539016948361
G41,G167,0.02596399830137608
G54,G373,0.025945085808262214
G243,G104,0.02593833639531395
G246,G155,0.025931584970530483
G102,G196,0.025929620235366338
G355,G92,0.025903394493877116
G46,G150,0.025882847595724442
G393,G13,0.025873036498123565
G398,G198,0.02585530863309775
G398,G144,0.025839677476264936
G30,G236,0.02581776625990554
G144,G379,0.0258010239339815
G69,G325,0.025772771516620423
G196,G312,0.025770186949584106
G382,G179,0.02576435430743916
G67,G132,0.025762612783530398
G262,G274,0.02574207463091365
G196,G150,0.025742041241224284
G373,G271,0.025711082531164386
G302,G145,0.025680928571909845
G19,G87,0.02566952286796923
G19,G315,0.025626991045998367
G302,G287,0.025619189501949025
G84,G5,0.02560303725113112
G277,G336,0.02557645599582309
G30,G70,0.025558137842228185
G391,G398,0.02549597636078616
G54,G369,0.025469841791406697
G80,G321,0.025466594006505208
G395,G67,0.02546265920760217
G46,G91,0.025440900491063484
G80,G141,0.025422279558503447
G46,G66,0.025406879980363187
G355,G223,0.025400115418728386
G30,G337,0.02536532340529004
G382,G338,0.025356051805507138
G170,G15,0.025345095001958456
G130,G105,0.0253316806497449
G67,G267,0.025328402940695105
G398,G331,0.025320555274510964
G246,G156,0.025313980958075133
G246,G201,0.025312448383860042
G277,G39,0.025296843052296375
G393,G156,0.025287761938750652
G393,G157,0.02527754311230046
G150,G331,0.025233708201540472
G54,G335,0.025228617964182243
G238,G41,0.025223201326696185
G382,G165,0.025222223443599076
G395,G156,0.025147998258525567
G46,G376,0.02512690409123841
G69,G377,0.025056233689017673
G180,G141,0.02504686958832463
G253,G398,0.025040211278228808
G382,G376,0.025012863879637928
G46,G24,0.0249883712665327
G243,G317,0.024957982495650323
G30,G44,0.024952366235275133
G41,G323,0.024916759307519423
G54,G87,0.024880821244004397
G355,G58,0.02486523047217864
G246,G349,0.0248360564954129
G246,G168,0.024831523631196784
G46,G48,0.02482838550445715
G69,G118,0.024828141256286684
G130,G67,0.02481185493365208
G246,G330,0.02480892697097689
G123,G246,0.02479959926437794
G355,G199,0.02477185049641592
G302,G335,0.024759111728713118
G115,G380,0.024732919568160636
G246,G297,0.024719130292172098
G302,G300,0.02468819187691329
G398,G75,0.024657113376395506
G54,G76,0.02465388589505539
G47,G181,0.024634821387831934
G395,G308,0.024625523057183456
G54,G273,0.0246134020693132
G373,G287,0.024612226903964404
G382,G315,0.02458152716272606
G170,G262,0.024564039662705938
G69,G190,0.02453739436817704
G382,G150,0.024532184216010444
G302,G276,0.024512619905961583
G1,G109,0.024505602574052245
G46,G240,0.024502779327043117
G277,G246,0.02449731276122813
G54,G329,0.024478598440281232
G130,G23,0.024456984006342188
G393,G307,0.024447025311458752
G355,G131,0.024410148101595322
G373,G343,0.024397153198473645
G47,G158,0.024382544940141276
G47,G39,0.02435006239923157
G212,G180,0.02434981582673982
G19,G198,0.02434705098515682
G212,G286,0.0242600355857769
G243,G253,0.024257830684247264
G84,G355,0.024252081008581193
G54,G158,0.024224001657308286
G19,G43,0.024217116714971947
G123,G167,0.02421465044685009
G130,G326,0.02421358722916763
G196,G143,0.02421087032507903
G170,G150,0.024209701948566708
G41,G330,0.024102259765949124
G180,G47,0.024094316525417846
G1,G3,0.024052186648516504
G54,G165,0.024050333754955078
G395,G300,0.024038883617159182
G373,G75,0.02402097734507927
G46,G336,0.02399610183831609
G359,G128,0.02399595160383979
G355,G67,0.023988911363166852
G115,G118,0.023977741208180185
G243,G273,0.02397165536893958
G123,G303,0.023949507480497692
G19,G303,0.023945635715928795
G30,G58,0.023932515490446168
G41,G253,0.023926375986520337
G102,G304,0.02392198709701847
G54,G66,0.023919715578272382
G262,G393,0.02391517980765863
G69,G349,0.023907497460291083
G144,G99,0.02389037283887588
G130,G173,0.023868147918565674
G84,G62,0.023861114661078736
G212,G349,0.023825414922311827
G382,G188,0.02381172273944103
G84,G119,0.02380531336799599
G359,G289,0.02378006038219113
G238,G39,0.02375464867836631
G47,G340,0.023744326209303224
G196,G273,0.023709493515306018
G382,G39,0.023667290590139944
G262,G311,0.023650136020118933
G253,G92,0.023639132955173392
G130,G246,0.02363751699075778
G69,G180,0.023626477321028988
G302,G367,0.023621330151476175
G67,G317,0.023604763711650628
G395,G133,0.023565726222906758
G67,G336,0.02356345475857677
G41,G344,0.023546279600474687
G277,G179,0.023545725007330987
G196,G120,0.023537505260406044
G115,G394,0.02353195960984192
G67,G47,0.023530481293222855
G212,G215,0.0235291143654013
G46,G366,0.023520143989610363
G69,G142,0.0234665299966859
G84,G375,0.023458006064257145
G123,G363,0.023446852375105423
G212,G300,0.02343361889303927
G150,G341,0.023431114097794636
G196,G293,0.023402277672491006
G30,G29,0.023377291813058348
G80,G126,0.023376925230885623
G67,G373,0.023333405524121664
G331,G242,0.023328693773771586
G253,G276,0.02332375532955064
G243,G277,0.023288193488654824
G355,G4,0.02326396979089687
G331,G369,0.023231462484436333
G359,G1,0.0232200092406428
G41,G107,0.023218768679946995
G395,G349,0.02321442867563659
G123,G228,0.023197672446582496
G115,G343,0.02319667068843359
G359,G33,0.023192776390238576
G41,G138,0.02319075700118342
G398,G390,0.02318638511327309
G391,G344,0.023175774293776385
G359,G385,0.02311809312537306
G212,G373,0.02310383835434049
G355,G126,0.023067476372299736
G54,G179,0.023046904394783574
G150,G300,0.023043783259099226
G47,G91,0.02301968047573527
G69,G286,0.022939718287064353
G144,G138,0.022931612364217674
G393,G324,0.022930618938423922
G395,G253,0.022926150883337375
G144,G123,0.022918579797969726
G115,G301,0.02290927586323866
G391,G390,0.022896775867159345
G243,G129,0.02286642888905721
G393,G210,0.02286107587869496
G238,G257,0.022858964791735242
G150,G238,0.022852815357612397
G373,G164,0.02281507129913723
G30,G59,0.022811086649239695
G144,G314,0.0227782606444858
G243,G321,0.022756771926665774
G253,G338,0.022751105372503938
G253,G133,0.02273363056024838
G130,G9,0.02271488773879561
G359,G336,0.022659724785113612
G130,G388,0.02265506583101041
G355,G69,0.022646505212582282
G1,G34,0.022639327936473583
G144,G302,0.022639287259693747
G30,G280,0.02263281041751397
G84,G190,0.022582835860973524
G373,G126,0.022517567549481282
G243,G348,0.022484327647446723
G395,G391,0.02248084090804752
G47,G131,0.02247773943789763
G391,G157,0.02247065051208441
G243,G391,0.02246801568753371
G196,G302,0.022465840288340505
G243,G284,0.022458644683477733
G395,G336,0.02245073707042569
G331,G184,0.022417471728232885
G41,G27,0.022408080747304063
G102,G302,0.022348882005721424
G391,G128,0.022344051664219718
G80,G238,0.02234108901821126
G373,G153,0.02232884915613379
G359,G36,0.022328212586756786
G302,G301,0.02229660390355534
G54,G390,0.022235556570623274
G359,G130,0.022229959117366735
G130,G336,0.022218894667984906
G373,G167,0.02221859000933779
G253,G145,0.02221520200636612
G253,G211,0.022197161420652256
G130,G64,0.022190654307321166
G359,G39,0.022166304781254566
G30,G332,0.022143997535187157
G123,G48,0.022130368001274714
G41,G25,0.022127478478896734
G69,G331,0.02212277959956821
G277,G340,0.02212086723994952
G130,G61,0.022108182289547793
G331,G54,0.022092820443057132
G19,G268,0.022062111538121248
G170,G77,0.022043706178370315
G115,G369,0.021982020255721893
G80,G32,0.021981551271314743
G355,G243,0.021977410811396373
G54,G340,0.021965795494558973
G19,G54,0.021944471531613642
G212,G316,0.021939614779885055
G123,G225,0.021935472683082616
G144,G188,0.02191359166935694
G382,G359,0.021890646563124116
G1,G350,0.02188947803906012
G1,G246,0.02188585915954864
G30,G379,0.021870733944871237
G69,G167,0.021870731429636414
G212,G247,0.021870323087056318
G262,G150,0.021855758216907946
G47,G87,0.021837083562108422
G359,G382,0.021831025987722283
G102,G343,0.021829460757390992
G180,G177,0.021823804336961825
G1,G265,0.021813349702463652
G150,G177,0.021803278965069034
G144,G235,0.021765690579864168
G19,G90,0.02174637603711312
G130,G230,0.021738896954582056
G253,G390,0.02173322699520311
G47,G315,0.021732365765417927
G302,G330,0.021710418404726206
G243,G374,0.021689310427495723
G115,G120,0.02165900944020293
G47,G144,0.02165525843629318
G395,G91,0.021640831524304467
G302,G388,0.021609264504960327
G243,G376,0.02160279994315805
G277,G71,0.021601661603986216
G123,G278,0.021598089303233897
G395,G331,0.021593486336446366
G46,G283,0.02157969465418358
G246,G210,0.02156202992609625
G170,G177,0.021485619241035245
G359,G322,0.02144786993694862
G391,G94,0.021444637048768728
G373,G98,0.021436703751476854
G180,G126,0.021432720982810106
G170,G163,0.021420199753087704
G180,G90,0.021371206491014823
G243,G308,0.021370897033116724
G80,G218,0.02134781766282537
G69,G343,0.021311049822064637
G54,G312,0.02130862440496853
G19,G390,0.021297990003769612
G253,G228,0.021290446832377102
G243,G287,0.02128457894999697
G391,G307,0.02127578713159177
G246,G66,0.021251361027126714
G130,G126,0.021230091332449595
G84,G114,0.021215279888539426
G19,G168,0.021204070666274152
G46,G362,0.021190821930721956
G196,G135,0.0211546600093985
G253,G223,0.021142827458764113
G180,G287,0.021133914642387466
G212,G303,0.021131995444043997
G302,G369,0.021125186339382818
G130,G298,0.021118329729589887
G246,G300,0.021105129640051012
G196,G211,0.021061667017927027
G246,G266,0.02106013297226713
G253,G258,0.021004716574837295
G144,G71,0.021004659642853474
G196,G340,0.02097054317761915
G243,G249,0.020965396929393292
G355,G374,0.020956553443218305
G47,G312,0.02091296035553275
G373,G390,0.020909564661056618
G150,G67,0.020869188972977293
G84,G146,0.02086506289914768
G302,G91,0.02083801836242319
G393,G256,0.0208264546627695
G359,G144,0.020823714743176396
G262,G382,0.020812429134764804
G19,G103,0.020794579266797238
G243,G364,0.020785374171505628
G391,G312,0.02078421053392522
G277,G128,0.02072752865332892
G46,G280,0.02065910368595797
G398,G223,0.020648409896302386
G212,G92,0.020643018836338622
G130,G111,0.020624396195682317
G144,G398,0.020608577368567985
G262,G385,0.020606069182868208
G170,G300,0.020598617231274652
G69,G276,0.02059281374279602
G302,G148,0.02058403227124396
G130,G12,0.02057035699480448
G355,G246,0.020567938739994046
G123,G209,0.02056644901061212
G302,G155,0.020560507792506066
G391,G331,0.020555110442121848
G41,G299,0.02054036494373329
G54,G277,0.020524111972816353
G170,G288,0.020516516547075633
G80,G396,0.02049711365227936
G302,G297,0.020480108560698068
G382,G331,0.02045811673997934
G359,G216,0.020439906165551077
G84,G356,0.0204323889113599
G102,G50,0.020429550959800563
G67,G228,0.020428152861438953
G19,G67,0.020417349354370493
G302,G334,0.020415409942853457
G47,G53,0.020408399910337716
G1,G150,0.020404403784560286
G262,G323,0.02039551050288385
G373,G317,0.020388182384297904
G355,G57,0.02038497325574609
G395,G47,0.02033723927472475
G150,G313,0.02032802650968303
G196,G228,0.020283299701401303
G80,G340,0.02027209183913154
G115,G95,0.02025100939437877
G170,G235,0.020243448725228756
G46,G16,0.020239910037570055
G115,G67,0.020237271795680196
G41,G205,0.020226837020977287
G302,G192,0.020217946228455658
G395,G84,0.020214926382623365
G238,G324,0.02018498720695261
G115,G302,0.020183134518382
G130,G144,0.020179360399478707
G54,G280,0.020175068675285984
G212,G312,0.020173217713162717
G130,G182,0.020165016797904552
G393,G270,0.020156687489637115
G54,G370,0.020146411613774076
G262,G119,0.020144344695783363
G130,G240,0.020140341837294587
G84,G315,0.02013158925085523
G238,G373,0.020103167705424724
G212,G126,0.02010289756536282
G170,G274,0.020092477618027325
G47,G225,0.02007069067828092
G41,G237,0.0200378406279271
G1,G11,0.02002985532467523
G253,G218,0.020010943717446772
G80,G18,0.019992880188590394
G238,G316,0.019972451545637093
G359,G348,0.01997135291347162
G54,G228,0.019937992133522237
G115,G69,0.019919015153490642
G395,G181,0.01991106222951257
G398,G167,0.019902228735258654
G54,G20,0.01988621756697246
G123,G275,0.019884001952023667
G393,G283,0.01988201402050914
G331,G75,0.019878935789843843
G196,G352,0.019866698282088396
G253,G277,0.019857238738296673
G102,G283,0.01981743534862143
G102,G8,0.01980933591031614
G19,G119,0.019796959187071292
G84,G373,0.019783140147690642
G212,G335,0.01977572555304924
G19,G15,0.019772902675435966
G150,G334,0.019740112387935493
G80,G96,0.019730119104285206
G373,G297,0.019710954482026116
G69,G390,0.019709390409172856
G41,G105,0.019692700638212088
G170,G123,0.019691977899027397
G144,G312,0.019688568513419435
G30,G368,0.019686040412726865
G373,G316,0.01962472826367484
G253,G179,0.01961486077433705
G243,G67,0.019605329749907745
G1,G330,0.01959958153894469
G47,G59,0.01959415178137794
G246,G292,0.019575359284789193
G393,G111,0.019572200446136535
G67,G382,0.019561537836639276
G130,G369,0.019546793595942004
G30,G393,0.019546183164292318
G212,G223,0.019545769865158907
G196,G109,0.0195236812702351
G196,G363,0.01951763687732863
G69,G77,0.019504099499050367
G46,G168,0.01949982063279869
G277,G114,0.019498112036695797
G47,G179,0.019486204939262675
G359,G345,0.019457412203660478
G212,G178,0.019457223501811925
G196,G372,0.019452471019207357
G115,G127,0.01944444925010023
G196,G75,0.019442518993553898
G30,G71,0.01944050588506768
G84,G349,0.01941676132734492
G69,G177,0.01938945463640103
G262,G221,0.019364797035399964
G359,G119,0.019361863228782826
G115,G323,0.019345938104690142
G262,G97,0.01929656415737667
G130,G184,0.019284418561190782
G243,G377,0.01927970177656585
G123,G353,0.019271462580864346
G393,G317,0.019271110476830056
G30,G185,0.019266808778143487
G212,G86,0.019266151248034297
G355,G87,0.019257656196571424
G196,G284,0.01925568222714094
G262,G110,0.019248738290312546
G212,G297,0.019248424857763125
G246,G308,0.01923237797375779
G373,G158,0.019220698706714834
G30,G274,0.0192149674929288
G102,G47,0.019211341652655173
G84,G211,0.019209915223997467
G144,G297,0.01920103956682806
G123,G342,0.01919540558894864
G123,G273,0.0191947085797792
G115,G340,0.019135954825249712
G1,G275,0.019129042456350873
G243,G31,0.01912813970190804
G302,G118,0.01912004975497153
G30,G92,0.019106114249342988
G359,G366,0.019102953846794002
G41,G156,0.0191019007213952
G115,G398,0.019091623261809857
G102,G0,0.019089849650221348
G253,G113,0.019065437253601845
G302,G66,0.019056497352443635
G393,G91,0.019044604049274744
G395,G39,0.019044477911381898
G30,G60,0.019028225679310562
G180,G349,0.019026305219689427
G46,G292,0.019020336524075372
G393,G313,0.01899392083393347
G395,G37,0.01898593051252829
G302,G156,0.01898337693789129
G130,G136,0.01897306881656386
G393,G221,0.0189428718632816
G277,G243,0.018937083169831788
G246,G250,0.018937020164614335
G393,G109,0.0189146307922356
G30,G243,0.018894364513294883
G46,G98,0.01886984896409398
G19,G384,0.018868082325839017
G144,G308,0.018867488215553313
G150,G244,0.018859856971536
G196,G299,0.018848349120721558
G246,G237,0.01884238718605441
G80,G75,0.01882801739249125
G238,G155,0.01882782058481955
G391,G317,0.01881182226584968
G212,G205,0.01880923142549562
G41,G28,0.018797744914209588
